Subject,Run,task,Movement_RelativeRMS_mean,Release,Acquisition,Gender,Age,Age__22-25,Age__26-30,Age__31-35,Age__36+,Gender__F,Gender__M,Acquisition__Q01,Acquisition__Q02,Acquisition__Q03,Acquisition__Q04,Acquisition__Q05,Acquisition__Q06,Acquisition__Q07,Acquisition__Q08,Acquisition__Q09,Acquisition__Q10,Acquisition__Q11,Acquisition__Q12,Acquisition__Q13,Release__MEG2,Release__Q1,Release__Q2,Release__Q3,Release__S1200,Release__S500,Release__S900
171532,tfMRI_WM_LR,7,0.141559,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
171532,tfMRI_EMOTION_RL,1,0.116811,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
171532,tfMRI_EMOTION_LR,1,0.135445,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
171532,tfMRI_GAMBLING_RL,2,0.11491,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
171532,tfMRI_GAMBLING_LR,2,0.125383,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
171532,tfMRI_LANGUAGE_RL,3,0.126119,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
171532,tfMRI_LANGUAGE_LR,3,0.154926,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
171532,tfMRI_RELATIONAL_RL,5,0.117,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
171532,tfMRI_RELATIONAL_LR,5,0.129536,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
171532,tfMRI_SOCIAL_RL,6,0.107829,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
171532,tfMRI_SOCIAL_LR,6,0.136529,S900,Q08,F,31-35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
171633,rfMRI_REST1_LR,0,0.112048,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,rfMRI_REST1_RL,0,0.0959666,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,rfMRI_REST2_LR,0,0.116687,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,rfMRI_REST2_RL,0,0.119624,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,tfMRI_MOTOR_RL,4,0.116154,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,tfMRI_MOTOR_LR,4,0.123851,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,tfMRI_WM_RL,7,0.103078,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,tfMRI_WM_LR,7,0.121454,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,tfMRI_EMOTION_RL,1,0.104483,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,tfMRI_EMOTION_LR,1,0.0922872,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,tfMRI_GAMBLING_RL,2,0.100007,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,tfMRI_GAMBLING_LR,2,0.0949113,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,tfMRI_LANGUAGE_RL,3,0.221382,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,tfMRI_LANGUAGE_LR,3,0.167428,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,tfMRI_RELATIONAL_RL,5,0.168866,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,tfMRI_RELATIONAL_LR,5,0.132124,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,tfMRI_SOCIAL_RL,6,0.131099,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171633,tfMRI_SOCIAL_LR,6,0.139619,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171734,rfMRI_REST1_LR,0,0.114091,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,rfMRI_REST1_RL,0,0.105828,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,rfMRI_REST2_LR,0,,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,rfMRI_REST2_RL,0,,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,tfMRI_MOTOR_RL,4,0.0923616,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,tfMRI_MOTOR_LR,4,0.104019,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,tfMRI_WM_RL,7,0.0955775,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,tfMRI_WM_LR,7,0.0938211,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,tfMRI_EMOTION_RL,1,0.120198,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,tfMRI_EMOTION_LR,1,0.0925354,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,tfMRI_GAMBLING_RL,2,0.0931092,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,tfMRI_GAMBLING_LR,2,0.0970469,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,tfMRI_LANGUAGE_RL,3,0.10151,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,tfMRI_LANGUAGE_LR,3,0.104586,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,tfMRI_RELATIONAL_RL,5,0.0868313,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,tfMRI_RELATIONAL_LR,5,0.110875,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,tfMRI_SOCIAL_RL,6,0.116877,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
171734,tfMRI_SOCIAL_LR,6,0.121886,S1200,Q13,F,26-30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
172029,rfMRI_REST1_LR,0,0.0910735,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,rfMRI_REST1_RL,0,0.075888,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,rfMRI_REST2_LR,0,0.0789045,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,rfMRI_REST2_RL,0,0.0808329,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,tfMRI_MOTOR_RL,4,0.0766171,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,tfMRI_MOTOR_LR,4,0.0924184,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,tfMRI_WM_RL,7,0.0719721,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,tfMRI_WM_LR,7,0.0805241,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,tfMRI_EMOTION_RL,1,0.0648861,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,tfMRI_EMOTION_LR,1,0.0719497,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,tfMRI_GAMBLING_RL,2,0.0739412,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,tfMRI_GAMBLING_LR,2,0.078198,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,tfMRI_LANGUAGE_RL,3,0.0861582,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,tfMRI_LANGUAGE_LR,3,0.123616,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,tfMRI_RELATIONAL_RL,5,0.0733367,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,tfMRI_RELATIONAL_LR,5,0.062247,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,tfMRI_SOCIAL_RL,6,0.110829,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172029,tfMRI_SOCIAL_LR,6,0.0681369,S500,Q06,M,26-30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,rfMRI_REST1_LR,0,0.0458977,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,rfMRI_REST1_RL,0,0.0462769,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,rfMRI_REST2_LR,0,0.0756531,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,rfMRI_REST2_RL,0,0.0509147,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,tfMRI_MOTOR_RL,4,0.0483281,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,tfMRI_MOTOR_LR,4,0.0536624,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,tfMRI_WM_RL,7,0.0468681,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,tfMRI_WM_LR,7,0.0524464,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,tfMRI_EMOTION_RL,1,0.047905,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,tfMRI_EMOTION_LR,1,0.0477202,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,tfMRI_GAMBLING_RL,2,0.0468757,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,tfMRI_GAMBLING_LR,2,0.057642,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,tfMRI_LANGUAGE_RL,3,0.0542363,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,tfMRI_LANGUAGE_LR,3,0.0515843,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,tfMRI_RELATIONAL_RL,5,0.069057,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,tfMRI_RELATIONAL_LR,5,0.0444296,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,tfMRI_SOCIAL_RL,6,0.0446946,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172130,tfMRI_SOCIAL_LR,6,0.0576155,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172332,rfMRI_REST1_LR,0,0.0854501,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,rfMRI_REST1_RL,0,0.0975369,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,rfMRI_REST2_LR,0,0.0745933,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,rfMRI_REST2_RL,0,0.0857089,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,tfMRI_MOTOR_RL,4,0.0871737,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,tfMRI_MOTOR_LR,4,0.0914175,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,tfMRI_WM_RL,7,0.0887295,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,tfMRI_WM_LR,7,0.0888765,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,tfMRI_EMOTION_RL,1,0.076775,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,tfMRI_EMOTION_LR,1,0.0769064,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,tfMRI_GAMBLING_RL,2,0.0836751,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,tfMRI_GAMBLING_LR,2,0.0787081,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,tfMRI_LANGUAGE_RL,3,0.0884899,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,tfMRI_LANGUAGE_LR,3,0.0710163,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,tfMRI_RELATIONAL_RL,5,0.0872261,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,tfMRI_RELATIONAL_LR,5,0.0746407,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,tfMRI_SOCIAL_RL,6,0.0821178,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172332,tfMRI_SOCIAL_LR,6,0.075327,Q1,Q02,F,26-30,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172433,rfMRI_REST1_LR,0,0.0594447,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,rfMRI_REST1_RL,0,0.0570978,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,rfMRI_REST2_LR,0,0.0540604,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,rfMRI_REST2_RL,0,0.0690346,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,tfMRI_MOTOR_RL,4,0.0498428,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,tfMRI_MOTOR_LR,4,0.0538275,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,tfMRI_WM_RL,7,0.0512822,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,tfMRI_WM_LR,7,0.0614587,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,tfMRI_EMOTION_RL,1,0.0540328,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,tfMRI_EMOTION_LR,1,0.0591134,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,tfMRI_GAMBLING_RL,2,0.0493852,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,tfMRI_GAMBLING_LR,2,0.0654544,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,tfMRI_LANGUAGE_RL,3,0.0587506,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,tfMRI_LANGUAGE_LR,3,0.062902,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,tfMRI_RELATIONAL_RL,5,0.0634305,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,tfMRI_RELATIONAL_LR,5,0.0578774,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,tfMRI_SOCIAL_RL,6,0.0509012,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172433,tfMRI_SOCIAL_LR,6,0.0549702,S900,Q11,M,22-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172534,rfMRI_REST1_LR,0,0.0506892,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,rfMRI_REST1_RL,0,0.0449989,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,rfMRI_REST2_LR,0,0.0534986,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,rfMRI_REST2_RL,0,0.0495016,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,tfMRI_MOTOR_RL,4,0.0729393,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,tfMRI_MOTOR_LR,4,0.05507,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,tfMRI_WM_RL,7,0.0487923,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,tfMRI_WM_LR,7,0.0515917,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,tfMRI_EMOTION_RL,1,0.0530277,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,tfMRI_EMOTION_LR,1,0.0683698,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,tfMRI_GAMBLING_RL,2,0.0500975,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,tfMRI_GAMBLING_LR,2,0.0665692,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,tfMRI_LANGUAGE_RL,3,0.0635071,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,tfMRI_LANGUAGE_LR,3,0.060561,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,tfMRI_RELATIONAL_RL,5,0.0550373,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,tfMRI_RELATIONAL_LR,5,0.0652102,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,tfMRI_SOCIAL_RL,6,0.0551611,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172534,tfMRI_SOCIAL_LR,6,0.0591678,S500,Q04,F,22-25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172635,rfMRI_REST1_LR,0,0.0486187,S1200,Q12,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
172635,rfMRI_REST1_RL,0,0.0493852,S1200,Q12,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
172635,rfMRI_REST2_LR,0,,S1200,Q12,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
172635,rfMRI_REST2_RL,0,,S1200,Q12,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
172635,tfMRI_MOTOR_RL,4,0.0559322,S1200,Q12,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
172635,tfMRI_MOTOR_LR,4,0.0555384,S1200,Q12,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
172635,tfMRI_WM_RL,7,0.0425452,S1200,Q12,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
172635,tfMRI_WM_LR,7,0.0519562,S1200,Q12,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
172635,tfMRI_EMOTION_RL,1,,S1200,Q12,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
172635,tfMRI_EMOTION_LR,1,,S1200,Q12,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
172635,tfMRI_GAMBLING_RL,2,0.0496147,S1200,Q12,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
172635,tfMRI_GAMBLING_LR,2,0.0523965,S1200,Q12,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
172635,tfMRI_LANGUAGE_RL,3,0.058259,S1200,Q12,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
172635,tfMRI_LANGUAGE_LR,3,0.0499175,S1200,Q12,M,31-35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
